original_index,age_refined,persona_text,model_name,subject,relation,object,regime
11,12,A fellow middle school dancer who also wears braces and shares tips and advice on how to maintain oral hygiene and confidence,Qwen/Qwen3-30B-A3B-Instruct-2507,knight,is_unfamiliar_with,dragon,secondary
11,12,A fellow middle school dancer who also wears braces and shares tips and advice on how to maintain oral hygiene and confidence,Qwen/Qwen3-30B-A3B-Instruct-2507,knight,wants_to_marry,princess,secondary
11,12,A fellow middle school dancer who also wears braces and shares tips and advice on how to maintain oral hygiene and confidence,Qwen/Qwen3-30B-A3B-Instruct-2507,knight,is,unfamiliar,secondary
11,12,A fellow middle school dancer who also wears braces and shares tips and advice on how to maintain oral hygiene and confidence,Qwen/Qwen3-30B-A3B-Instruct-2507,knight,defeats,dragon,secondary
11,12,A fellow middle school dancer who also wears braces and shares tips and advice on how to maintain oral hygiene and confidence,Qwen/Qwen3-30B-A3B-Instruct-2507,knight,rescues,princess,secondary
11,12,A fellow middle school dancer who also wears braces and shares tips and advice on how to maintain oral hygiene and confidence,Qwen/Qwen3-30B-A3B-Instruct-2507,knight,becomes,royal couple,secondary
11,12,A fellow middle school dancer who also wears braces and shares tips and advice on how to maintain oral hygiene and confidence,Qwen/Qwen3-30B-A3B-Instruct-2507,knight,happy,royal couple,secondary
11,12,A fellow middle school dancer who also wears braces and shares tips and advice on how to maintain oral hygiene and confidence,Qwen/Qwen3-30B-A3B-Instruct-2507,armor,is_damage,scorched,secondary
11,12,A fellow middle school dancer who also wears braces and shares tips and advice on how to maintain oral hygiene and confidence,Qwen/Qwen3-30B-A3B-Instruct-2507,princess,is,thankful,secondary
11,12,A fellow middle school dancer who also wears braces and shares tips and advice on how to maintain oral hygiene and confidence,Qwen/Qwen3-30B-A3B-Instruct-2507,dragon,is,unfamiliar,secondary
11,12,A fellow middle school dancer who also wears braces and shares tips and advice on how to maintain oral hygiene and confidence,Qwen/Qwen3-30B-A3B-Instruct-2507,princess,appears_in,country,secondary
11,12,A fellow middle school dancer who also wears braces and shares tips and advice on how to maintain oral hygiene and confidence,Qwen/Qwen3-30B-A3B-Instruct-2507,knight,wears,armor,secondary
11,12,A fellow middle school dancer who also wears braces and shares tips and advice on how to maintain oral hygiene and confidence,Qwen/Qwen3-30B-A3B-Instruct-2507,princess,is,officially united,secondary
11,12,A fellow middle school dancer who also wears braces and shares tips and advice on how to maintain oral hygiene and confidence,Qwen/Qwen3-30B-A3B-Instruct-2507,princess,attends,wedding ceremony,secondary
11,12,A fellow middle school dancer who also wears braces and shares tips and advice on how to maintain oral hygiene and confidence,Qwen/Qwen3-30B-A3B-Instruct-2507,princess,becomes,royal couple,secondary
11,12,A fellow middle school dancer who also wears braces and shares tips and advice on how to maintain oral hygiene and confidence,Qwen/Qwen3-30B-A3B-Instruct-2507,knight,is,officially united,secondary
11,12,A fellow middle school dancer who also wears braces and shares tips and advice on how to maintain oral hygiene and confidence,Qwen/Qwen3-30B-A3B-Instruct-2507,thankful,describes,princess,secondary
11,12,A fellow middle school dancer who also wears braces and shares tips and advice on how to maintain oral hygiene and confidence,Qwen/Qwen3-30B-A3B-Instruct-2507,princess,happy,royal couple,secondary
12,13,a 13-year-old middle school student who is neither particularly interested in poetry nor deeply versed on who Annelyse Gelman is.,Qwen/Qwen3-30B-A3B-Instruct-2507,knight,wants_to_marry,princess,secondary
12,13,a 13-year-old middle school student who is neither particularly interested in poetry nor deeply versed on who Annelyse Gelman is.,Qwen/Qwen3-30B-A3B-Instruct-2507,knight,is,unfamiliar,secondary
12,13,a 13-year-old middle school student who is neither particularly interested in poetry nor deeply versed on who Annelyse Gelman is.,Qwen/Qwen3-30B-A3B-Instruct-2507,dragon,kidnaps,princess,secondary
12,13,a 13-year-old middle school student who is neither particularly interested in poetry nor deeply versed on who Annelyse Gelman is.,Qwen/Qwen3-30B-A3B-Instruct-2507,dragon,fights_for,death,secondary
12,13,a 13-year-old middle school student who is neither particularly interested in poetry nor deeply versed on who Annelyse Gelman is.,Qwen/Qwen3-30B-A3B-Instruct-2507,knight,marries,princess,secondary
12,13,a 13-year-old middle school student who is neither particularly interested in poetry nor deeply versed on who Annelyse Gelman is.,Qwen/Qwen3-30B-A3B-Instruct-2507,princess,is_married_to,knight,secondary
12,13,a 13-year-old middle school student who is neither particularly interested in poetry nor deeply versed on who Annelyse Gelman is.,Qwen/Qwen3-30B-A3B-Instruct-2507,princess,is,thankful,secondary
12,13,a 13-year-old middle school student who is neither particularly interested in poetry nor deeply versed on who Annelyse Gelman is.,Qwen/Qwen3-30B-A3B-Instruct-2507,princess,is_thankful_to,knight,secondary
13,12,a South Korean middle school student who is a history nerd,Qwen/Qwen3-30B-A3B-Instruct-2507,dragon,is_location_of,knight,secondary
13,12,a South Korean middle school student who is a history nerd,Qwen/Qwen3-30B-A3B-Instruct-2507,princess,marries,knight,secondary
13,12,a South Korean middle school student who is a history nerd,Qwen/Qwen3-30B-A3B-Instruct-2507,princess,is_thankful_to,knight,secondary
14,12,A bright and curious middle schooler struggling with reading comprehension,Qwen/Qwen3-30B-A3B-Instruct-2507,dragon,kidnapping,princess,secondary
14,12,A bright and curious middle schooler struggling with reading comprehension,Qwen/Qwen3-30B-A3B-Instruct-2507,dragon,fights_for,death,secondary
14,12,A bright and curious middle schooler struggling with reading comprehension,Qwen/Qwen3-30B-A3B-Instruct-2507,princess,married,knight,secondary
14,12,A bright and curious middle schooler struggling with reading comprehension,Qwen/Qwen3-30B-A3B-Instruct-2507,princess,is_thankful_to,knight,secondary
15,12,A creative writing enthusiast in middle school who enjoys crafting stories and sometimes struggles with math homework,Qwen/Qwen3-30B-A3B-Instruct-2507,princess,marries,knight,secondary
15,12,A creative writing enthusiast in middle school who enjoys crafting stories and sometimes struggles with math homework,Qwen/Qwen3-30B-A3B-Instruct-2507,knight,is_unfamiliar_with,country,secondary
15,12,A creative writing enthusiast in middle school who enjoys crafting stories and sometimes struggles with math homework,Qwen/Qwen3-30B-A3B-Instruct-2507,knight,is_thankful_to,princess,secondary
15,12,A creative writing enthusiast in middle school who enjoys crafting stories and sometimes struggles with math homework,Qwen/Qwen3-30B-A3B-Instruct-2507,knight,marries,princess,secondary
15,12,A creative writing enthusiast in middle school who enjoys crafting stories and sometimes struggles with math homework,Qwen/Qwen3-30B-A3B-Instruct-2507,princess,is_thankful_to,knight,secondary
16,12,A keen middle school student working on a project about famous architects in history,Qwen/Qwen3-30B-A3B-Instruct-2507,forest,is,concept,secondary
16,12,A keen middle school student working on a project about famous architects in history,Qwen/Qwen3-30B-A3B-Instruct-2507,unfamiliar,is,property,secondary
16,12,A keen middle school student working on a project about famous architects in history,Qwen/Qwen3-30B-A3B-Instruct-2507,knight,freed,princess,secondary
16,12,A keen middle school student working on a project about famous architects in history,Qwen/Qwen3-30B-A3B-Instruct-2507,princess,married,knight,secondary
16,12,A keen middle school student working on a project about famous architects in history,Qwen/Qwen3-30B-A3B-Instruct-2507,princess,was,thankful,secondary
16,12,A keen middle school student working on a project about famous architects in history,Qwen/Qwen3-30B-A3B-Instruct-2507,princess,thankful,knight,secondary
17,12,A middle school student who attends the coding workshops and looks up to the advocate as a role model,Qwen/Qwen3-30B-A3B-Instruct-2507,dragon,appeared,country,secondary
17,12,A middle school student who attends the coding workshops and looks up to the advocate as a role model,Qwen/Qwen3-30B-A3B-Instruct-2507,knight,wore,armor,secondary
17,12,A middle school student who attends the coding workshops and looks up to the advocate as a role model,Qwen/Qwen3-30B-A3B-Instruct-2507,dragon,fought for,death,secondary
17,12,A middle school student who attends the coding workshops and looks up to the advocate as a role model,Qwen/Qwen3-30B-A3B-Instruct-2507,princess,married,knight,secondary
17,12,A middle school student who attends the coding workshops and looks up to the advocate as a role model,Qwen/Qwen3-30B-A3B-Instruct-2507,princess,was,thankful,secondary
17,12,A middle school student who attends the coding workshops and looks up to the advocate as a role model,Qwen/Qwen3-30B-A3B-Instruct-2507,princess,was thankful to,knight,secondary
17,12,A middle school student who attends the coding workshops and looks up to the advocate as a role model,Qwen/Qwen3-30B-A3B-Instruct-2507,knight,was,thankful,secondary
18,12,A curious middle school student who loves snakes and researching animals on Wikipedia.,Qwen/Qwen3-30B-A3B-Instruct-2507,knight,wants_to_free,princess,secondary
18,12,A curious middle school student who loves snakes and researching animals on Wikipedia.,Qwen/Qwen3-30B-A3B-Instruct-2507,dragon,fights_with,knight,secondary
18,12,A curious middle school student who loves snakes and researching animals on Wikipedia.,Qwen/Qwen3-30B-A3B-Instruct-2507,princess,marries,knight,secondary
18,12,A curious middle school student who loves snakes and researching animals on Wikipedia.,Qwen/Qwen3-30B-A3B-Instruct-2507,princess,is,thankful,secondary
19,12,A shy and quiet middle school student who is always grateful for the bus driver's kind gestures,Qwen/Qwen3-30B-A3B-Instruct-2507,princess,marries,knight,secondary
19,12,A shy and quiet middle school student who is always grateful for the bus driver's kind gestures,Qwen/Qwen3-30B-A3B-Instruct-2507,armor,is_scorched,knight,secondary
19,12,A shy and quiet middle school student who is always grateful for the bus driver's kind gestures,Qwen/Qwen3-30B-A3B-Instruct-2507,princess,is_thankful_to,knight,secondary
20,12,A curious and science-minded middle school student who appreciates the nurse's informative and engaging presentations on health and wellness,Qwen/Qwen3-30B-A3B-Instruct-2507,princess,is_in,country,secondary
20,12,A curious and science-minded middle school student who appreciates the nurse's informative and engaging presentations on health and wellness,Qwen/Qwen3-30B-A3B-Instruct-2507,knight,is_unfamiliar_with,country,secondary
20,12,A curious and science-minded middle school student who appreciates the nurse's informative and engaging presentations on health and wellness,Qwen/Qwen3-30B-A3B-Instruct-2507,knight,wants_to_marry,princess,secondary
20,12,A curious and science-minded middle school student who appreciates the nurse's informative and engaging presentations on health and wellness,Qwen/Qwen3-30B-A3B-Instruct-2507,princess,is_married_to,knight,secondary
20,12,A curious and science-minded middle school student who appreciates the nurse's informative and engaging presentations on health and wellness,Qwen/Qwen3-30B-A3B-Instruct-2507,princess,is_thankful_to,knight,secondary
21,12,An inquisitive middle school student joining the science club for the first time,Qwen/Qwen3-30B-A3B-Instruct-2507,knight,is_thankful_to,princess,secondary
21,12,An inquisitive middle school student joining the science club for the first time,Qwen/Qwen3-30B-A3B-Instruct-2507,dragon,kidnapping,princess,secondary
21,12,An inquisitive middle school student joining the science club for the first time,Qwen/Qwen3-30B-A3B-Instruct-2507,armor,is_burned_by,dragon,secondary
21,12,An inquisitive middle school student joining the science club for the first time,Qwen/Qwen3-30B-A3B-Instruct-2507,princess,married,knight,secondary
21,12,An inquisitive middle school student joining the science club for the first time,Qwen/Qwen3-30B-A3B-Instruct-2507,knight,travels_through,forest,secondary
21,12,An inquisitive middle school student joining the science club for the first time,Qwen/Qwen3-30B-A3B-Instruct-2507,knight,rescues,princess,secondary
21,12,An inquisitive middle school student joining the science club for the first time,Qwen/Qwen3-30B-A3B-Instruct-2507,knight,married,princess,secondary
21,12,An inquisitive middle school student joining the science club for the first time,Qwen/Qwen3-30B-A3B-Instruct-2507,princess,is_thankful_to,knight,secondary
22,12,A Japanese middle school student who is a big fan of Super Sentai.,Qwen/Qwen3-30B-A3B-Instruct-2507,knight,rides,horse,secondary
22,12,A Japanese middle school student who is a big fan of Super Sentai.,Qwen/Qwen3-30B-A3B-Instruct-2507,knight,is_unfamiliar_with,country,secondary
22,12,A Japanese middle school student who is a big fan of Super Sentai.,Qwen/Qwen3-30B-A3B-Instruct-2507,knight,wants_to_marry,princess,secondary
22,12,A Japanese middle school student who is a big fan of Super Sentai.,Qwen/Qwen3-30B-A3B-Instruct-2507,armor,is_damaged_by,dragon,secondary
22,12,A Japanese middle school student who is a big fan of Super Sentai.,Qwen/Qwen3-30B-A3B-Instruct-2507,princess,married,knight,secondary
22,12,A Japanese middle school student who is a big fan of Super Sentai.,Qwen/Qwen3-30B-A3B-Instruct-2507,princess,is,thankful,secondary
22,12,A Japanese middle school student who is a big fan of Super Sentai.,Qwen/Qwen3-30B-A3B-Instruct-2507,knight,married,princess,secondary
22,12,A Japanese middle school student who is a big fan of Super Sentai.,Qwen/Qwen3-30B-A3B-Instruct-2507,princess,is_thankful_to,knight,secondary
23,12,A bright middle schooler who voraciously reads science fiction and conducts small experiments in their spare time,Qwen/Qwen3-30B-A3B-Instruct-2507,princess,marries,knight,secondary
23,12,A bright middle schooler who voraciously reads science fiction and conducts small experiments in their spare time,Qwen/Qwen3-30B-A3B-Instruct-2507,knight,is_fighting,dragon,secondary
23,12,A bright middle schooler who voraciously reads science fiction and conducts small experiments in their spare time,Qwen/Qwen3-30B-A3B-Instruct-2507,princess,is_thankful_to,knight,secondary
24,12,A precocious middle school student benefiting from the sibling's guidance and support,Qwen/Qwen3-30B-A3B-Instruct-2507,knight,is,thankful,secondary
24,12,A precocious middle school student benefiting from the sibling's guidance and support,Qwen/Qwen3-30B-A3B-Instruct-2507,knight,fights_against,death,secondary
24,12,A precocious middle school student benefiting from the sibling's guidance and support,Qwen/Qwen3-30B-A3B-Instruct-2507,knight_vs_dragon_fight,is_at_stake_in,death,secondary
24,12,A precocious middle school student benefiting from the sibling's guidance and support,Qwen/Qwen3-30B-A3B-Instruct-2507,knight,wants_to_free,princess,secondary
24,12,A precocious middle school student benefiting from the sibling's guidance and support,Qwen/Qwen3-30B-A3B-Instruct-2507,princess,marries,knight,secondary
24,12,A precocious middle school student benefiting from the sibling's guidance and support,Qwen/Qwen3-30B-A3B-Instruct-2507,princess,is,thankful,secondary
24,12,A precocious middle school student benefiting from the sibling's guidance and support,Qwen/Qwen3-30B-A3B-Instruct-2507,knight,is_married_to,princess,secondary
24,12,A precocious middle school student benefiting from the sibling's guidance and support,Qwen/Qwen3-30B-A3B-Instruct-2507,princess,is_thankful_to,knight,secondary
25,12,A middle school student interested in genetic genealogy and exploring their Irish heritage,Qwen/Qwen3-30B-A3B-Instruct-2507,princess,marries,knight,secondary
25,12,A middle school student interested in genetic genealogy and exploring their Irish heritage,Qwen/Qwen3-30B-A3B-Instruct-2507,knight,describes,unfamiliar,secondary
25,12,A middle school student interested in genetic genealogy and exploring their Irish heritage,Qwen/Qwen3-30B-A3B-Instruct-2507,princess,is_thankful_towards,knight,secondary
25,12,A middle school student interested in genetic genealogy and exploring their Irish heritage,Qwen/Qwen3-30B-A3B-Instruct-2507,princess,has_emotion,thankful,secondary
26,12,A middle school soccer player who is learning the importance of safety gear and fair play,Qwen/Qwen3-30B-A3B-Instruct-2507,knight,is,thankful,secondary
26,12,A middle school soccer player who is learning the importance of safety gear and fair play,Qwen/Qwen3-30B-A3B-Instruct-2507,knight,is_unfamiliar_with,country,secondary
26,12,A middle school soccer player who is learning the importance of safety gear and fair play,Qwen/Qwen3-30B-A3B-Instruct-2507,knight,wants_to_marry,princess,secondary
26,12,A middle school soccer player who is learning the importance of safety gear and fair play,Qwen/Qwen3-30B-A3B-Instruct-2507,princess,married,knight,secondary
26,12,A middle school soccer player who is learning the importance of safety gear and fair play,Qwen/Qwen3-30B-A3B-Instruct-2507,princess,is,thankful,secondary
27,12,Another middle school student who is also struggling with coding assignments and seeks collaboration with the middle school student,Qwen/Qwen3-30B-A3B-Instruct-2507,knight,is,thankful,secondary
27,12,Another middle school student who is also struggling with coding assignments and seeks collaboration with the middle school student,Qwen/Qwen3-30B-A3B-Instruct-2507,dragon,fights_with,knight,secondary
27,12,Another middle school student who is also struggling with coding assignments and seeks collaboration with the middle school student,Qwen/Qwen3-30B-A3B-Instruct-2507,princess,marries,knight,secondary
27,12,Another middle school student who is also struggling with coding assignments and seeks collaboration with the middle school student,Qwen/Qwen3-30B-A3B-Instruct-2507,knight,describes,unfamiliar,secondary
27,12,Another middle school student who is also struggling with coding assignments and seeks collaboration with the middle school student,Qwen/Qwen3-30B-A3B-Instruct-2507,knight,marries,princess,secondary
27,12,Another middle school student who is also struggling with coding assignments and seeks collaboration with the middle school student,Qwen/Qwen3-30B-A3B-Instruct-2507,princess,is,thankful,secondary
28,12,A middle school student excited about earth sciences and participating in the school's science fair with a volcano project,Qwen/Qwen3-30B-A3B-Instruct-2507,knight,is_thanked_by,princess,secondary
28,12,A middle school student excited about earth sciences and participating in the school's science fair with a volcano project,Qwen/Qwen3-30B-A3B-Instruct-2507,princess,married,true,secondary
28,12,A middle school student excited about earth sciences and participating in the school's science fair with a volcano project,Qwen/Qwen3-30B-A3B-Instruct-2507,knight,wants_to_free,princess,secondary
28,12,A middle school student excited about earth sciences and participating in the school's science fair with a volcano project,Qwen/Qwen3-30B-A3B-Instruct-2507,dragon,fights_with,knight,secondary
28,12,A middle school student excited about earth sciences and participating in the school's science fair with a volcano project,Qwen/Qwen3-30B-A3B-Instruct-2507,dragon,appears,unfamiliar,secondary
28,12,A middle school student excited about earth sciences and participating in the school's science fair with a volcano project,Qwen/Qwen3-30B-A3B-Instruct-2507,princess,lives_in,kingdom,secondary
28,12,A middle school student excited about earth sciences and participating in the school's science fair with a volcano project,Qwen/Qwen3-30B-A3B-Instruct-2507,knight,lives_in,kingdom,secondary
28,12,A middle school student excited about earth sciences and participating in the school's science fair with a volcano project,Qwen/Qwen3-30B-A3B-Instruct-2507,knight,married,true,secondary
28,12,A middle school student excited about earth sciences and participating in the school's science fair with a volcano project,Qwen/Qwen3-30B-A3B-Instruct-2507,princess,is_married_to,knight,secondary
28,12,A middle school student excited about earth sciences and participating in the school's science fair with a volcano project,Qwen/Qwen3-30B-A3B-Instruct-2507,knight,fights_for,death,secondary
28,12,A middle school student excited about earth sciences and participating in the school's science fair with a volcano project,Qwen/Qwen3-30B-A3B-Instruct-2507,knight,is_married_to,princess,secondary
28,12,A middle school student excited about earth sciences and participating in the school's science fair with a volcano project,Qwen/Qwen3-30B-A3B-Instruct-2507,princess,is_thankful_to,knight,secondary
29,12,A middle school band member interested in learning a variety of percussion instruments,Qwen/Qwen3-30B-A3B-Instruct-2507,princess,marries,knight,secondary
29,12,A middle school band member interested in learning a variety of percussion instruments,Qwen/Qwen3-30B-A3B-Instruct-2507,knight,is_unfamiliar_with,country,secondary
29,12,A middle school band member interested in learning a variety of percussion instruments,Qwen/Qwen3-30B-A3B-Instruct-2507,knight,has_a,horse,secondary
29,12,A middle school band member interested in learning a variety of percussion instruments,Qwen/Qwen3-30B-A3B-Instruct-2507,knight,is_married_to,princess,secondary
29,12,A middle school band member interested in learning a variety of percussion instruments,Qwen/Qwen3-30B-A3B-Instruct-2507,princess,is_thankful_to,knight,secondary
30,12,A shy middle schooler with a hidden knack for strategic thinking and chess,Qwen/Qwen3-30B-A3B-Instruct-2507,princess,marries,knight,secondary
30,12,A shy middle schooler with a hidden knack for strategic thinking and chess,Qwen/Qwen3-30B-A3B-Instruct-2507,knight,describes,unfamiliar,secondary
30,12,A shy middle schooler with a hidden knack for strategic thinking and chess,Qwen/Qwen3-30B-A3B-Instruct-2507,dragon,appears,unfamiliar,secondary
30,12,A shy middle schooler with a hidden knack for strategic thinking and chess,Qwen/Qwen3-30B-A3B-Instruct-2507,princess,is_thankful_to,knight,secondary
30,12,A shy middle schooler with a hidden knack for strategic thinking and chess,Qwen/Qwen3-30B-A3B-Instruct-2507,princess,thankful,knight,secondary
31,12,A middle school student who aspires to be a nurse and seeks guidance on how to start their journey,Qwen/Qwen3-30B-A3B-Instruct-2507,knight,fights,dragon,secondary
31,12,A middle school student who aspires to be a nurse and seeks guidance on how to start their journey,Qwen/Qwen3-30B-A3B-Instruct-2507,princess,is_thankful_towards,knight,secondary
31,12,A middle school student who aspires to be a nurse and seeks guidance on how to start their journey,Qwen/Qwen3-30B-A3B-Instruct-2507,knight,is_rescued_by,princess,secondary
31,12,A middle school student who aspires to be a nurse and seeks guidance on how to start their journey,Qwen/Qwen3-30B-A3B-Instruct-2507,dragon,appears,unknown,secondary
31,12,A middle school student who aspires to be a nurse and seeks guidance on how to start their journey,Qwen/Qwen3-30B-A3B-Instruct-2507,princess,married,knight,secondary
31,12,A middle school student who aspires to be a nurse and seeks guidance on how to start their journey,Qwen/Qwen3-30B-A3B-Instruct-2507,dragon,is_fought_by,knight,secondary
31,12,A middle school student who aspires to be a nurse and seeks guidance on how to start their journey,Qwen/Qwen3-30B-A3B-Instruct-2507,thankful,describes,princess,secondary
32,12,A middle school student who is obsessed with freshwater aquariums and often daydreams about discovering new species.,Qwen/Qwen3-30B-A3B-Instruct-2507,princess,marries,knight,secondary
32,12,A middle school student who is obsessed with freshwater aquariums and often daydreams about discovering new species.,Qwen/Qwen3-30B-A3B-Instruct-2507,knight,scorched,armor,secondary
32,12,A middle school student who is obsessed with freshwater aquariums and often daydreams about discovering new species.,Qwen/Qwen3-30B-A3B-Instruct-2507,knight,is_unfamiliar_with,country,secondary
32,12,A middle school student who is obsessed with freshwater aquariums and often daydreams about discovering new species.,Qwen/Qwen3-30B-A3B-Instruct-2507,knight,is_thankful_to,princess,secondary
32,12,A middle school student who is obsessed with freshwater aquariums and often daydreams about discovering new species.,Qwen/Qwen3-30B-A3B-Instruct-2507,dragon,appears,unknown,secondary
32,12,A middle school student who is obsessed with freshwater aquariums and often daydreams about discovering new species.,Qwen/Qwen3-30B-A3B-Instruct-2507,knight,wants_to_marry,princess,secondary
32,12,A middle school student who is obsessed with freshwater aquariums and often daydreams about discovering new species.,Qwen/Qwen3-30B-A3B-Instruct-2507,knight,marries,princess,secondary
32,12,A middle school student who is obsessed with freshwater aquariums and often daydreams about discovering new species.,Qwen/Qwen3-30B-A3B-Instruct-2507,princess,is_thankful_to,knight,secondary
32,12,A middle school student who is obsessed with freshwater aquariums and often daydreams about discovering new species.,Qwen/Qwen3-30B-A3B-Instruct-2507,princess,thankful,knight,secondary
33,12,A curious middle school student who loves playing strategy games based on ancient civilizations,Qwen/Qwen3-30B-A3B-Instruct-2507,knight,wants_to_free,princess,secondary
33,12,A curious middle school student who loves playing strategy games based on ancient civilizations,Qwen/Qwen3-30B-A3B-Instruct-2507,young,describes,young_person,secondary
33,12,A curious middle school student who loves playing strategy games based on ancient civilizations,Qwen/Qwen3-30B-A3B-Instruct-2507,knight,rescued,princess,secondary
33,12,A curious middle school student who loves playing strategy games based on ancient civilizations,Qwen/Qwen3-30B-A3B-Instruct-2507,knight,wants_to_marry,princess,secondary
33,12,A curious middle school student who loves playing strategy games based on ancient civilizations,Qwen/Qwen3-30B-A3B-Instruct-2507,princess,thankful_for,knight,secondary
33,12,A curious middle school student who loves playing strategy games based on ancient civilizations,Qwen/Qwen3-30B-A3B-Instruct-2507,princess,married,knight,secondary
33,12,A curious middle school student who loves playing strategy games based on ancient civilizations,Qwen/Qwen3-30B-A3B-Instruct-2507,princess,was,thankful,secondary
33,12,A curious middle school student who loves playing strategy games based on ancient civilizations,Qwen/Qwen3-30B-A3B-Instruct-2507,knight,married,princess,secondary
33,12,A curious middle school student who loves playing strategy games based on ancient civilizations,Qwen/Qwen3-30B-A3B-Instruct-2507,knight,was,thankful,secondary
34,12,"A middle schooler struggling with attention and behavior issues, benefiting from personalized interventions",Qwen/Qwen3-30B-A3B-Instruct-2507,country,is,young,secondary
34,12,"A middle schooler struggling with attention and behavior issues, benefiting from personalized interventions",Qwen/Qwen3-30B-A3B-Instruct-2507,knight,freed,princess,secondary
34,12,"A middle schooler struggling with attention and behavior issues, benefiting from personalized interventions",Qwen/Qwen3-30B-A3B-Instruct-2507,young knight,has,horse,secondary
34,12,"A middle schooler struggling with attention and behavior issues, benefiting from personalized interventions",Qwen/Qwen3-30B-A3B-Instruct-2507,young,describes,young knight,secondary
34,12,"A middle schooler struggling with attention and behavior issues, benefiting from personalized interventions",Qwen/Qwen3-30B-A3B-Instruct-2507,princess,married,knight,secondary
34,12,"A middle schooler struggling with attention and behavior issues, benefiting from personalized interventions",Qwen/Qwen3-30B-A3B-Instruct-2507,princess,is_thankful,thankful,secondary
34,12,"A middle schooler struggling with attention and behavior issues, benefiting from personalized interventions",Qwen/Qwen3-30B-A3B-Instruct-2507,knight,caused_thankfulness_in,princess,secondary
34,12,"A middle schooler struggling with attention and behavior issues, benefiting from personalized interventions",Qwen/Qwen3-30B-A3B-Instruct-2507,princess,was_thankful_to,knight,secondary
35,12,A middle school student who aspires to beat their grandparent in a game of chess,Qwen/Qwen3-30B-A3B-Instruct-2507,princess,marries,knight,secondary
35,12,A middle school student who aspires to beat their grandparent in a game of chess,Qwen/Qwen3-30B-A3B-Instruct-2507,dragon,kidnapping,princess,secondary
35,12,A middle school student who aspires to beat their grandparent in a game of chess,Qwen/Qwen3-30B-A3B-Instruct-2507,princess,is_thankful_to,knight,secondary
36,12,A curious middle school student who loves learning about aerodynamics and helps their grandparent with building model airplanes,Qwen/Qwen3-30B-A3B-Instruct-2507,princess,marries,knight,secondary
36,12,A curious middle school student who loves learning about aerodynamics and helps their grandparent with building model airplanes,Qwen/Qwen3-30B-A3B-Instruct-2507,knight,is_thankful_to,princess,secondary
36,12,A curious middle school student who loves learning about aerodynamics and helps their grandparent with building model airplanes,Qwen/Qwen3-30B-A3B-Instruct-2507,country,is_unfamiliar_to,knight,secondary
36,12,A curious middle school student who loves learning about aerodynamics and helps their grandparent with building model airplanes,Qwen/Qwen3-30B-A3B-Instruct-2507,dragon,is_killed_by,knight,secondary
36,12,A curious middle school student who loves learning about aerodynamics and helps their grandparent with building model airplanes,Qwen/Qwen3-30B-A3B-Instruct-2507,princess,is_thankful_to,knight,secondary
37,12,a middle school student who loves reading books about animals and history,Qwen/Qwen3-30B-A3B-Instruct-2507,knight,freed,princess,secondary
37,12,a middle school student who loves reading books about animals and history,Qwen/Qwen3-30B-A3B-Instruct-2507,knight,is_unfamiliar_with,country,secondary
37,12,a middle school student who loves reading books about animals and history,Qwen/Qwen3-30B-A3B-Instruct-2507,princess,married,knight,secondary
37,12,a middle school student who loves reading books about animals and history,Qwen/Qwen3-30B-A3B-Instruct-2507,princess,was_thankful_to,knight,secondary
38,12,"a secondary school student in Delta State, Nigeria",Qwen/Qwen3-30B-A3B-Instruct-2507,princess,marries,knight,secondary
38,12,"a secondary school student in Delta State, Nigeria",Qwen/Qwen3-30B-A3B-Instruct-2507,knight,is_unfamiliar_with,country,secondary
38,12,"a secondary school student in Delta State, Nigeria",Qwen/Qwen3-30B-A3B-Instruct-2507,princess,is,thankful,secondary
39,12,A middle school student who participated in building the arcade machine,Qwen/Qwen3-30B-A3B-Instruct-2507,young knight,has,horse,secondary
39,12,A middle school student who participated in building the arcade machine,Qwen/Qwen3-30B-A3B-Instruct-2507,dragon,appears,unfamiliar,secondary
39,12,A middle school student who participated in building the arcade machine,Qwen/Qwen3-30B-A3B-Instruct-2507,dragon,fought for,death,secondary
39,12,A middle school student who participated in building the arcade machine,Qwen/Qwen3-30B-A3B-Instruct-2507,dragon,kidnapping,princess,secondary
39,12,A middle school student who participated in building the arcade machine,Qwen/Qwen3-30B-A3B-Instruct-2507,princess,married,knight,secondary
39,12,A middle school student who participated in building the arcade machine,Qwen/Qwen3-30B-A3B-Instruct-2507,princess,was,thankful,secondary
39,12,A middle school student who participated in building the arcade machine,Qwen/Qwen3-30B-A3B-Instruct-2507,knight,married,princess,secondary
39,12,A middle school student who participated in building the arcade machine,Qwen/Qwen3-30B-A3B-Instruct-2507,princess,was thankful to,knight,secondary
40,12,7th grade student in a computer science class,Qwen/Qwen3-30B-A3B-Instruct-2507,knight,is_unfamiliar_with,country,secondary
40,12,7th grade student in a computer science class,Qwen/Qwen3-30B-A3B-Instruct-2507,knight,appears_in,forest,secondary
40,12,7th grade student in a computer science class,Qwen/Qwen3-30B-A3B-Instruct-2507,knight,is_thankful_to,princess,secondary
40,12,7th grade student in a computer science class,Qwen/Qwen3-30B-A3B-Instruct-2507,knight,wants_to_marry,princess,secondary
40,12,7th grade student in a computer science class,Qwen/Qwen3-30B-A3B-Instruct-2507,princess,is_thankful_to,knight,secondary
