original_index,age_refined,persona_text,model_name,subject,relation,object,regime
11,6,A 6-year-old child who experienced a traumatic event and is in need of therapy,Qwen/Qwen3-30B-A3B-Instruct-2507,princess,is_thankful_to,knight,primary
12,5,A quiet 5-year-old child who has just discovered the magic of picture books,Qwen/Qwen3-30B-A3B-Instruct-2507,princess,marries,knight,primary
12,5,A quiet 5-year-old child who has just discovered the magic of picture books,Qwen/Qwen3-30B-A3B-Instruct-2507,knight,is_unfamiliar_with,country,primary
12,5,A quiet 5-year-old child who has just discovered the magic of picture books,Qwen/Qwen3-30B-A3B-Instruct-2507,knight,rescues,princess,primary
12,5,A quiet 5-year-old child who has just discovered the magic of picture books,Qwen/Qwen3-30B-A3B-Instruct-2507,princess,is_thankful_to,knight,primary
13,8,A group of elementary school students whose behaviors and academic performance are observed in different classroom setups,Qwen/Qwen3-30B-A3B-Instruct-2507,knight,is_responsible_for,princess,primary
13,8,A group of elementary school students whose behaviors and academic performance are observed in different classroom setups,Qwen/Qwen3-30B-A3B-Instruct-2507,knight,wants_to_marry,princess,primary
13,8,A group of elementary school students whose behaviors and academic performance are observed in different classroom setups,Qwen/Qwen3-30B-A3B-Instruct-2507,knight,is,unfamiliar,primary
13,8,A group of elementary school students whose behaviors and academic performance are observed in different classroom setups,Qwen/Qwen3-30B-A3B-Instruct-2507,dragon,kidnapping,princess,primary
13,8,A group of elementary school students whose behaviors and academic performance are observed in different classroom setups,Qwen/Qwen3-30B-A3B-Instruct-2507,princess,is_thankful,knight,primary
13,8,A group of elementary school students whose behaviors and academic performance are observed in different classroom setups,Qwen/Qwen3-30B-A3B-Instruct-2507,princess,married,knight,primary
13,8,A group of elementary school students whose behaviors and academic performance are observed in different classroom setups,Qwen/Qwen3-30B-A3B-Instruct-2507,princess,expresses_gratitude_towards,knight,primary
14,7,A 7-year-old kid excited about meeting the Governor,Qwen/Qwen3-30B-A3B-Instruct-2507,princess,marries,knight,primary
14,7,A 7-year-old kid excited about meeting the Governor,Qwen/Qwen3-30B-A3B-Instruct-2507,dragon,fights_for,death,primary
14,7,A 7-year-old kid excited about meeting the Governor,Qwen/Qwen3-30B-A3B-Instruct-2507,princess,is_thankful_to,knight,primary
14,7,A 7-year-old kid excited about meeting the Governor,Qwen/Qwen3-30B-A3B-Instruct-2507,young knight,rides through,forest,primary
14,7,A 7-year-old kid excited about meeting the Governor,Qwen/Qwen3-30B-A3B-Instruct-2507,knight,is_thankful,princess,primary
14,7,A 7-year-old kid excited about meeting the Governor,Qwen/Qwen3-30B-A3B-Instruct-2507,knight,is_married_to,princess,primary
14,7,A 7-year-old kid excited about meeting the Governor,Qwen/Qwen3-30B-A3B-Instruct-2507,knight,experiences,scorching,primary
15,8,An 8-year-old child who is excited to learn skiing for the first time,Qwen/Qwen3-30B-A3B-Instruct-2507,knight,is_responsible_for,princess,primary
15,8,An 8-year-old child who is excited to learn skiing for the first time,Qwen/Qwen3-30B-A3B-Instruct-2507,dragon,fought for,death,primary
15,8,An 8-year-old child who is excited to learn skiing for the first time,Qwen/Qwen3-30B-A3B-Instruct-2507,knight,is,unfamiliar,primary
15,8,An 8-year-old child who is excited to learn skiing for the first time,Qwen/Qwen3-30B-A3B-Instruct-2507,knight,helped,princess,primary
15,8,An 8-year-old child who is excited to learn skiing for the first time,Qwen/Qwen3-30B-A3B-Instruct-2507,princess,married,knight,primary
15,8,An 8-year-old child who is excited to learn skiing for the first time,Qwen/Qwen3-30B-A3B-Instruct-2507,princess,feels,thankful,primary
16,10,A 10-year-old book lover who inspired to write their own children's story,Qwen/Qwen3-30B-A3B-Instruct-2507,dragon,fights_with,knight,primary
16,10,A 10-year-old book lover who inspired to write their own children's story,Qwen/Qwen3-30B-A3B-Instruct-2507,armor,is_scalded_by,dragon,primary
16,10,A 10-year-old book lover who inspired to write their own children's story,Qwen/Qwen3-30B-A3B-Instruct-2507,princess,marries,knight,primary
16,10,A 10-year-old book lover who inspired to write their own children's story,Qwen/Qwen3-30B-A3B-Instruct-2507,dragon,appears,unfamiliar,primary
16,10,A 10-year-old book lover who inspired to write their own children's story,Qwen/Qwen3-30B-A3B-Instruct-2507,knight,marries,princess,primary
16,10,A 10-year-old book lover who inspired to write their own children's story,Qwen/Qwen3-30B-A3B-Instruct-2507,princess,is,thankful,primary
16,10,A 10-year-old book lover who inspired to write their own children's story,Qwen/Qwen3-30B-A3B-Instruct-2507,thankful,describes,princess,primary
17,5,a 5-year-old child who loves to watch cooking shows and pretend to be a chef.,Qwen/Qwen3-30B-A3B-Instruct-2507,armor,scorched,unfamiliar,primary
17,5,a 5-year-old child who loves to watch cooking shows and pretend to be a chef.,Qwen/Qwen3-30B-A3B-Instruct-2507,knight,is_unfamiliar_with,country,primary
17,5,a 5-year-old child who loves to watch cooking shows and pretend to be a chef.,Qwen/Qwen3-30B-A3B-Instruct-2507,knight,is_thankful_to,princess,primary
17,5,a 5-year-old child who loves to watch cooking shows and pretend to be a chef.,Qwen/Qwen3-30B-A3B-Instruct-2507,dragon,appeared,unfamiliar,primary
17,5,a 5-year-old child who loves to watch cooking shows and pretend to be a chef.,Qwen/Qwen3-30B-A3B-Instruct-2507,knight,wants_to_marry,princess,primary
17,5,a 5-year-old child who loves to watch cooking shows and pretend to be a chef.,Qwen/Qwen3-30B-A3B-Instruct-2507,dragon,kidnapping,princess,primary
17,5,a 5-year-old child who loves to watch cooking shows and pretend to be a chef.,Qwen/Qwen3-30B-A3B-Instruct-2507,dragon,fights_for,death,primary
17,5,a 5-year-old child who loves to watch cooking shows and pretend to be a chef.,Qwen/Qwen3-30B-A3B-Instruct-2507,princess,married,knight,primary
17,5,a 5-year-old child who loves to watch cooking shows and pretend to be a chef.,Qwen/Qwen3-30B-A3B-Instruct-2507,knight,married,princess,primary
17,5,a 5-year-old child who loves to watch cooking shows and pretend to be a chef.,Qwen/Qwen3-30B-A3B-Instruct-2507,knight,wears,armor,primary
17,5,a 5-year-old child who loves to watch cooking shows and pretend to be a chef.,Qwen/Qwen3-30B-A3B-Instruct-2507,princess,is_thankful_to,knight,primary
18,10,A 10-year-old child who struggles with reading and has a low interest in books,Qwen/Qwen3-30B-A3B-Instruct-2507,princess,marries,knight,primary
18,10,A 10-year-old child who struggles with reading and has a low interest in books,Qwen/Qwen3-30B-A3B-Instruct-2507,knight,describes,unfamiliar,primary
18,10,A 10-year-old child who struggles with reading and has a low interest in books,Qwen/Qwen3-30B-A3B-Instruct-2507,princess,is_thankful_to,knight,primary
19,3,A preschooler who shows a natural inclination towards music and has a strong interest in learning the violin,Qwen/Qwen3-30B-A3B-Instruct-2507,knight,participates_in,royal_ceremony,primary
19,3,A preschooler who shows a natural inclination towards music and has a strong interest in learning the violin,Qwen/Qwen3-30B-A3B-Instruct-2507,princess,marries,knight,primary
19,3,A preschooler who shows a natural inclination towards music and has a strong interest in learning the violin,Qwen/Qwen3-30B-A3B-Instruct-2507,knight,rides,horse,primary
19,3,A preschooler who shows a natural inclination towards music and has a strong interest in learning the violin,Qwen/Qwen3-30B-A3B-Instruct-2507,knight,is_unfamiliar_with,country,primary
19,3,A preschooler who shows a natural inclination towards music and has a strong interest in learning the violin,Qwen/Qwen3-30B-A3B-Instruct-2507,armor,state,damaged,primary
19,3,A preschooler who shows a natural inclination towards music and has a strong interest in learning the violin,Qwen/Qwen3-30B-A3B-Instruct-2507,knight,wants_to_marry,princess,primary
19,3,A preschooler who shows a natural inclination towards music and has a strong interest in learning the violin,Qwen/Qwen3-30B-A3B-Instruct-2507,princess,joyful,marriage,primary
19,3,A preschooler who shows a natural inclination towards music and has a strong interest in learning the violin,Qwen/Qwen3-30B-A3B-Instruct-2507,princess,is_thankful_to,knight,primary
19,3,A preschooler who shows a natural inclination towards music and has a strong interest in learning the violin,Qwen/Qwen3-30B-A3B-Instruct-2507,princess,is_involved_in,marriage,primary
19,3,A preschooler who shows a natural inclination towards music and has a strong interest in learning the violin,Qwen/Qwen3-30B-A3B-Instruct-2507,princess,participates_in,royal_ceremony,primary
19,3,A preschooler who shows a natural inclination towards music and has a strong interest in learning the violin,Qwen/Qwen3-30B-A3B-Instruct-2507,knight,joyful,marriage,primary
19,3,A preschooler who shows a natural inclination towards music and has a strong interest in learning the violin,Qwen/Qwen3-30B-A3B-Instruct-2507,knight,is_involved_in,marriage,primary
19,3,A preschooler who shows a natural inclination towards music and has a strong interest in learning the violin,Qwen/Qwen3-30B-A3B-Instruct-2507,knight,frees,princess,primary
19,3,A preschooler who shows a natural inclination towards music and has a strong interest in learning the violin,Qwen/Qwen3-30B-A3B-Instruct-2507,death,is_fought_for_by,dragon,primary
19,3,A preschooler who shows a natural inclination towards music and has a strong interest in learning the violin,Qwen/Qwen3-30B-A3B-Instruct-2507,knight,hurries_after,dragon,primary
20,8,A shy and anxious elementary school student who is afraid of needles and medical procedures,Qwen/Qwen3-30B-A3B-Instruct-2507,knight,is_unfamiliar_with,country,primary
20,8,A shy and anxious elementary school student who is afraid of needles and medical procedures,Qwen/Qwen3-30B-A3B-Instruct-2507,country,is_unfamiliar_to,knight,primary
20,8,A shy and anxious elementary school student who is afraid of needles and medical procedures,Qwen/Qwen3-30B-A3B-Instruct-2507,knight,is_frightened_by,dragon,primary
20,8,A shy and anxious elementary school student who is afraid of needles and medical procedures,Qwen/Qwen3-30B-A3B-Instruct-2507,dragon,kidnapping,princess,primary
20,8,A shy and anxious elementary school student who is afraid of needles and medical procedures,Qwen/Qwen3-30B-A3B-Instruct-2507,princess,married,knight,primary
20,8,A shy and anxious elementary school student who is afraid of needles and medical procedures,Qwen/Qwen3-30B-A3B-Instruct-2507,princess,feels,thankful,primary
20,8,A shy and anxious elementary school student who is afraid of needles and medical procedures,Qwen/Qwen3-30B-A3B-Instruct-2507,knight,is_freed_by,princess,primary
20,8,A shy and anxious elementary school student who is afraid of needles and medical procedures,Qwen/Qwen3-30B-A3B-Instruct-2507,princess,is_thankful_to,knight,primary
20,8,A shy and anxious elementary school student who is afraid of needles and medical procedures,Qwen/Qwen3-30B-A3B-Instruct-2507,thankful,describes,princess,primary
21,8,"A nature-loving elementary school student who dreams of a city filled with grass, trees, and playgrounds",Qwen/Qwen3-30B-A3B-Instruct-2507,princess,marries,knight,primary
21,8,"A nature-loving elementary school student who dreams of a city filled with grass, trees, and playgrounds",Qwen/Qwen3-30B-A3B-Instruct-2507,knight,is_thankful_to,princess,primary
21,8,"A nature-loving elementary school student who dreams of a city filled with grass, trees, and playgrounds",Qwen/Qwen3-30B-A3B-Instruct-2507,knight,wants_to_marry,princess,primary
21,8,"A nature-loving elementary school student who dreams of a city filled with grass, trees, and playgrounds",Qwen/Qwen3-30B-A3B-Instruct-2507,dragon,kidnaps,princess,primary
21,8,"A nature-loving elementary school student who dreams of a city filled with grass, trees, and playgrounds",Qwen/Qwen3-30B-A3B-Instruct-2507,princess,is_thankful_to,knight,primary
21,8,"A nature-loving elementary school student who dreams of a city filled with grass, trees, and playgrounds",Qwen/Qwen3-30B-A3B-Instruct-2507,knight,marries,princess,primary
22,8,A elementary school student currently learning about how communication has evolved over time,Qwen/Qwen3-30B-A3B-Instruct-2507,knight,learns_about,evolution,primary
22,8,A elementary school student currently learning about how communication has evolved over time,Qwen/Qwen3-30B-A3B-Instruct-2507,princess,marries,knight,primary
22,8,A elementary school student currently learning about how communication has evolved over time,Qwen/Qwen3-30B-A3B-Instruct-2507,knight,is_unfamiliar_with,country,primary
22,8,A elementary school student currently learning about how communication has evolved over time,Qwen/Qwen3-30B-A3B-Instruct-2507,princess,feels,thankful,primary
22,8,A elementary school student currently learning about how communication has evolved over time,Qwen/Qwen3-30B-A3B-Instruct-2507,princess,is_thankful_to,knight,primary
23,11,An 11-year-old kid who can't get enough of the 'Phoebe and Her Unicorn' series.,Qwen/Qwen3-30B-A3B-Instruct-2507,knight,describes,loves_reading,primary
23,11,An 11-year-old kid who can't get enough of the 'Phoebe and Her Unicorn' series.,Qwen/Qwen3-30B-A3B-Instruct-2507,knight,describes,unfamiliar,primary
23,11,An 11-year-old kid who can't get enough of the 'Phoebe and Her Unicorn' series.,Qwen/Qwen3-30B-A3B-Instruct-2507,knight,wants_to_marry,princess,primary
23,11,An 11-year-old kid who can't get enough of the 'Phoebe and Her Unicorn' series.,Qwen/Qwen3-30B-A3B-Instruct-2507,armor,is_scorched,knight,primary
23,11,An 11-year-old kid who can't get enough of the 'Phoebe and Her Unicorn' series.,Qwen/Qwen3-30B-A3B-Instruct-2507,princess,married,knight,primary
23,11,An 11-year-old kid who can't get enough of the 'Phoebe and Her Unicorn' series.,Qwen/Qwen3-30B-A3B-Instruct-2507,knight,married,princess,primary
23,11,An 11-year-old kid who can't get enough of the 'Phoebe and Her Unicorn' series.,Qwen/Qwen3-30B-A3B-Instruct-2507,princess,is_thankful_to,knight,primary
23,11,An 11-year-old kid who can't get enough of the 'Phoebe and Her Unicorn' series.,Qwen/Qwen3-30B-A3B-Instruct-2507,princess,thankful,knight,primary
24,5,A 5-year-old child who shares their enthusiasm for bugs and loves catching them in the garden,Qwen/Qwen3-30B-A3B-Instruct-2507,young,type,age,primary
24,5,A 5-year-old child who shares their enthusiasm for bugs and loves catching them in the garden,Qwen/Qwen3-30B-A3B-Instruct-2507,dragon,appeared,age,primary
24,5,A 5-year-old child who shares their enthusiasm for bugs and loves catching them in the garden,Qwen/Qwen3-30B-A3B-Instruct-2507,knight,rode_through,forest,primary
24,5,A 5-year-old child who shares their enthusiasm for bugs and loves catching them in the garden,Qwen/Qwen3-30B-A3B-Instruct-2507,princess,married,knight,primary
24,5,A 5-year-old child who shares their enthusiasm for bugs and loves catching them in the garden,Qwen/Qwen3-30B-A3B-Instruct-2507,princess,was,thankful,primary
24,5,A 5-year-old child who shares their enthusiasm for bugs and loves catching them in the garden,Qwen/Qwen3-30B-A3B-Instruct-2507,princess,was thankful to,knight,primary
25,8,A playful elementary school student who loves outdoor activities but often forgets to wash his hands,Qwen/Qwen3-30B-A3B-Instruct-2507,princess,thanks,knight,primary
25,8,A playful elementary school student who loves outdoor activities but often forgets to wash his hands,Qwen/Qwen3-30B-A3B-Instruct-2507,knight,is_thankful_to,princess,primary
25,8,A playful elementary school student who loves outdoor activities but often forgets to wash his hands,Qwen/Qwen3-30B-A3B-Instruct-2507,knight,thankful,princess,primary
25,8,A playful elementary school student who loves outdoor activities but often forgets to wash his hands,Qwen/Qwen3-30B-A3B-Instruct-2507,dragon,kidnaps,princess,primary
25,8,A playful elementary school student who loves outdoor activities but often forgets to wash his hands,Qwen/Qwen3-30B-A3B-Instruct-2507,dragon,fights_for,death,primary
25,8,A playful elementary school student who loves outdoor activities but often forgets to wash his hands,Qwen/Qwen3-30B-A3B-Instruct-2507,princess,married,knight,primary
25,8,A playful elementary school student who loves outdoor activities but often forgets to wash his hands,Qwen/Qwen3-30B-A3B-Instruct-2507,young,describes,knight,primary
25,8,A playful elementary school student who loves outdoor activities but often forgets to wash his hands,Qwen/Qwen3-30B-A3B-Instruct-2507,knight,rescues,princess,primary
25,8,A playful elementary school student who loves outdoor activities but often forgets to wash his hands,Qwen/Qwen3-30B-A3B-Instruct-2507,princess,is_thankful_to,knight,primary
25,8,A playful elementary school student who loves outdoor activities but often forgets to wash his hands,Qwen/Qwen3-30B-A3B-Instruct-2507,princess,thankful,knight,primary
26,8,a Taiwanese elementary school student who loves playing tennis and is a fan of the Chan sisters,Qwen/Qwen3-30B-A3B-Instruct-2507,knight,freed,princess,primary
26,8,a Taiwanese elementary school student who loves playing tennis and is a fan of the Chan sisters,Qwen/Qwen3-30B-A3B-Instruct-2507,knight,was_thankful_to,princess,primary
26,8,a Taiwanese elementary school student who loves playing tennis and is a fan of the Chan sisters,Qwen/Qwen3-30B-A3B-Instruct-2507,knight,is_unfamiliar_with,country,primary
26,8,a Taiwanese elementary school student who loves playing tennis and is a fan of the Chan sisters,Qwen/Qwen3-30B-A3B-Instruct-2507,princess,married,knight,primary
26,8,a Taiwanese elementary school student who loves playing tennis and is a fan of the Chan sisters,Qwen/Qwen3-30B-A3B-Instruct-2507,princess,was_thankful_to,knight,primary
27,9,A 9-year-old child who requires multiple orthopedic surgeries due to a congenital condition,Qwen/Qwen3-30B-A3B-Instruct-2507,knight,is_thanked_by,princess,primary
27,9,A 9-year-old child who requires multiple orthopedic surgeries due to a congenital condition,Qwen/Qwen3-30B-A3B-Instruct-2507,knight,is_unfamiliar_with,country,primary
27,9,A 9-year-old child who requires multiple orthopedic surgeries due to a congenital condition,Qwen/Qwen3-30B-A3B-Instruct-2507,knight,wants_to_marry,princess,primary
27,9,A 9-year-old child who requires multiple orthopedic surgeries due to a congenital condition,Qwen/Qwen3-30B-A3B-Instruct-2507,dragon,kidnapping,princess,primary
27,9,A 9-year-old child who requires multiple orthopedic surgeries due to a congenital condition,Qwen/Qwen3-30B-A3B-Instruct-2507,princess,married,knight,primary
27,9,A 9-year-old child who requires multiple orthopedic surgeries due to a congenital condition,Qwen/Qwen3-30B-A3B-Instruct-2507,princess,is_thankful_to,knight,primary
28,6,A 6-year-old child with anxiety and social communication difficulties,Qwen/Qwen3-30B-A3B-Instruct-2507,princess,marries,knight,primary
28,6,A 6-year-old child with anxiety and social communication difficulties,Qwen/Qwen3-30B-A3B-Instruct-2507,dragon,appears,unfamiliar,primary
28,6,A 6-year-old child with anxiety and social communication difficulties,Qwen/Qwen3-30B-A3B-Instruct-2507,knight,wants_to_marry,princess,primary
28,6,A 6-year-old child with anxiety and social communication difficulties,Qwen/Qwen3-30B-A3B-Instruct-2507,armor,is_scorched,knight,primary
28,6,A 6-year-old child with anxiety and social communication difficulties,Qwen/Qwen3-30B-A3B-Instruct-2507,knight,marries,princess,primary
28,6,A 6-year-old child with anxiety and social communication difficulties,Qwen/Qwen3-30B-A3B-Instruct-2507,knight,is_praised_by,princess,primary
28,6,A 6-year-old child with anxiety and social communication difficulties,Qwen/Qwen3-30B-A3B-Instruct-2507,princess,has_emotion,thankful,primary
28,6,A 6-year-old child with anxiety and social communication difficulties,Qwen/Qwen3-30B-A3B-Instruct-2507,princess,is_thankful_to,knight,primary
29,8,An imaginative elementary school student with a pet iguana and a love for adventure stories,Qwen/Qwen3-30B-A3B-Instruct-2507,a,describes,dragon,primary
29,8,An imaginative elementary school student with a pet iguana and a love for adventure stories,Qwen/Qwen3-30B-A3B-Instruct-2507,knight,wants_to_marry,princess,primary
29,8,An imaginative elementary school student with a pet iguana and a love for adventure stories,Qwen/Qwen3-30B-A3B-Instruct-2507,princess,is_thankful_to,knight,primary
29,8,An imaginative elementary school student with a pet iguana and a love for adventure stories,Qwen/Qwen3-30B-A3B-Instruct-2507,princess,married,knight,primary
30,7,An eager 7-year old boy who enjoys reading more than playing video games,Qwen/Qwen3-30B-A3B-Instruct-2507,dragon,appears,unfamiliar,primary
30,7,An eager 7-year old boy who enjoys reading more than playing video games,Qwen/Qwen3-30B-A3B-Instruct-2507,knight,rescued,princess,primary
30,7,An eager 7-year old boy who enjoys reading more than playing video games,Qwen/Qwen3-30B-A3B-Instruct-2507,knight,unfamiliar,country,primary
30,7,An eager 7-year old boy who enjoys reading more than playing video games,Qwen/Qwen3-30B-A3B-Instruct-2507,princess,married,knight,primary
30,7,An eager 7-year old boy who enjoys reading more than playing video games,Qwen/Qwen3-30B-A3B-Instruct-2507,princess,was_thankful_to,knight,primary
31,3,A cheerful and outgoing child who befriends the shy preschooler and helps them feel more comfortable,Qwen/Qwen3-30B-A3B-Instruct-2507,knight,is_thanked_by,princess,primary
31,3,A cheerful and outgoing child who befriends the shy preschooler and helps them feel more comfortable,Qwen/Qwen3-30B-A3B-Instruct-2507,princess,marries,knight,primary
31,3,A cheerful and outgoing child who befriends the shy preschooler and helps them feel more comfortable,Qwen/Qwen3-30B-A3B-Instruct-2507,dragon,appeared,country,primary
31,3,A cheerful and outgoing child who befriends the shy preschooler and helps them feel more comfortable,Qwen/Qwen3-30B-A3B-Instruct-2507,knight,describes,unfamiliar,primary
31,3,A cheerful and outgoing child who befriends the shy preschooler and helps them feel more comfortable,Qwen/Qwen3-30B-A3B-Instruct-2507,knight,is_unfamiliar_with,country,primary
31,3,A cheerful and outgoing child who befriends the shy preschooler and helps them feel more comfortable,Qwen/Qwen3-30B-A3B-Instruct-2507,knight,is_married_to,princess,primary
31,3,A cheerful and outgoing child who befriends the shy preschooler and helps them feel more comfortable,Qwen/Qwen3-30B-A3B-Instruct-2507,princess,is_thankful_to,knight,primary
32,3,A preschooler who loves being read to and discusses the pictures in the books,Qwen/Qwen3-30B-A3B-Instruct-2507,life,opposite_of,death,primary
32,3,A preschooler who loves being read to and discusses the pictures in the books,Qwen/Qwen3-30B-A3B-Instruct-2507,knight,wants_to_marry,princess,primary
32,3,A preschooler who loves being read to and discusses the pictures in the books,Qwen/Qwen3-30B-A3B-Instruct-2507,princess,married,knight,primary
32,3,A preschooler who loves being read to and discusses the pictures in the books,Qwen/Qwen3-30B-A3B-Instruct-2507,princess,is_thankful_to,knight,primary
33,3,A shy and anxious preschooler who is struggling with separation anxiety,Qwen/Qwen3-30B-A3B-Instruct-2507,knight,wants_to_free,princess,primary
33,3,A shy and anxious preschooler who is struggling with separation anxiety,Qwen/Qwen3-30B-A3B-Instruct-2507,knight,freed,princess,primary
33,3,A shy and anxious preschooler who is struggling with separation anxiety,Qwen/Qwen3-30B-A3B-Instruct-2507,knight,was_thankful_to,princess,primary
33,3,A shy and anxious preschooler who is struggling with separation anxiety,Qwen/Qwen3-30B-A3B-Instruct-2507,dragon,appears,unfamiliar,primary
33,3,A shy and anxious preschooler who is struggling with separation anxiety,Qwen/Qwen3-30B-A3B-Instruct-2507,princess,was_thankful_to,knight,primary
34,8,A timid 8-year-old child who is afraid of the water but eager to learn swimming,Qwen/Qwen3-30B-A3B-Instruct-2507,dragon,fights_with,knight,primary
34,8,A timid 8-year-old child who is afraid of the water but eager to learn swimming,Qwen/Qwen3-30B-A3B-Instruct-2507,princess,marries,knight,primary
34,8,A timid 8-year-old child who is afraid of the water but eager to learn swimming,Qwen/Qwen3-30B-A3B-Instruct-2507,young knight,has,horse,primary
34,8,A timid 8-year-old child who is afraid of the water but eager to learn swimming,Qwen/Qwen3-30B-A3B-Instruct-2507,princess,is,thankful,primary
34,8,A timid 8-year-old child who is afraid of the water but eager to learn swimming,Qwen/Qwen3-30B-A3B-Instruct-2507,princess,is_thankful_to,knight,primary
34,8,A timid 8-year-old child who is afraid of the water but eager to learn swimming,Qwen/Qwen3-30B-A3B-Instruct-2507,princess,thankful,knight,primary
35,8,A primary school student who serves as the first reader and critic of every new book,Qwen/Qwen3-30B-A3B-Instruct-2507,princess,marries,knight,primary
35,8,A primary school student who serves as the first reader and critic of every new book,Qwen/Qwen3-30B-A3B-Instruct-2507,knight,wants_to_marry,princess,primary
35,8,A primary school student who serves as the first reader and critic of every new book,Qwen/Qwen3-30B-A3B-Instruct-2507,dragon,kidnapping,princess,primary
35,8,A primary school student who serves as the first reader and critic of every new book,Qwen/Qwen3-30B-A3B-Instruct-2507,armor,is_damaged,knight,primary
35,8,A primary school student who serves as the first reader and critic of every new book,Qwen/Qwen3-30B-A3B-Instruct-2507,knight,marries,princess,primary
35,8,A primary school student who serves as the first reader and critic of every new book,Qwen/Qwen3-30B-A3B-Instruct-2507,princess,is,thankful,primary
35,8,A primary school student who serves as the first reader and critic of every new book,Qwen/Qwen3-30B-A3B-Instruct-2507,princess,is_thankful_to,knight,primary
36,8,A curious and enthusiastic elementary school student who loves asking questions about the human body and how it works,Qwen/Qwen3-30B-A3B-Instruct-2507,princess,marries,knight,primary
36,8,A curious and enthusiastic elementary school student who loves asking questions about the human body and how it works,Qwen/Qwen3-30B-A3B-Instruct-2507,knight,is_unfamiliar_with,country,primary
36,8,A curious and enthusiastic elementary school student who loves asking questions about the human body and how it works,Qwen/Qwen3-30B-A3B-Instruct-2507,knight,is_thankful_to,princess,primary
36,8,A curious and enthusiastic elementary school student who loves asking questions about the human body and how it works,Qwen/Qwen3-30B-A3B-Instruct-2507,knight,thankful,princess,primary
36,8,A curious and enthusiastic elementary school student who loves asking questions about the human body and how it works,Qwen/Qwen3-30B-A3B-Instruct-2507,knight,is,hero,primary
36,8,A curious and enthusiastic elementary school student who loves asking questions about the human body and how it works,Qwen/Qwen3-30B-A3B-Instruct-2507,knight,marries,princess,primary
36,8,A curious and enthusiastic elementary school student who loves asking questions about the human body and how it works,Qwen/Qwen3-30B-A3B-Instruct-2507,princess,is_thankful_to,knight,primary
36,8,A curious and enthusiastic elementary school student who loves asking questions about the human body and how it works,Qwen/Qwen3-30B-A3B-Instruct-2507,princess,thankful,knight,primary
37,8,An 8-year-old Sudanese child who received healthcare from the EMERGENCY Peadiatric Clinic in Port Sudan.,Qwen/Qwen3-30B-A3B-Instruct-2507,knight,is_thanked_by,princess,primary
37,8,An 8-year-old Sudanese child who received healthcare from the EMERGENCY Peadiatric Clinic in Port Sudan.,Qwen/Qwen3-30B-A3B-Instruct-2507,knight,is_unfamiliar_with,country,primary
37,8,An 8-year-old Sudanese child who received healthcare from the EMERGENCY Peadiatric Clinic in Port Sudan.,Qwen/Qwen3-30B-A3B-Instruct-2507,princess,is_in_care_of,knight,primary
37,8,An 8-year-old Sudanese child who received healthcare from the EMERGENCY Peadiatric Clinic in Port Sudan.,Qwen/Qwen3-30B-A3B-Instruct-2507,knight,wants_to_marry,princess,primary
37,8,An 8-year-old Sudanese child who received healthcare from the EMERGENCY Peadiatric Clinic in Port Sudan.,Qwen/Qwen3-30B-A3B-Instruct-2507,dragon,kidnapping,princess,primary
37,8,An 8-year-old Sudanese child who received healthcare from the EMERGENCY Peadiatric Clinic in Port Sudan.,Qwen/Qwen3-30B-A3B-Instruct-2507,princess,married,knight,primary
37,8,An 8-year-old Sudanese child who received healthcare from the EMERGENCY Peadiatric Clinic in Port Sudan.,Qwen/Qwen3-30B-A3B-Instruct-2507,princess,is_thankful_to,knight,primary
37,8,An 8-year-old Sudanese child who received healthcare from the EMERGENCY Peadiatric Clinic in Port Sudan.,Qwen/Qwen3-30B-A3B-Instruct-2507,princess,thankful,knight,primary
38,8,An elementary school student who just started a project on plant life cycles and ecology,Qwen/Qwen3-30B-A3B-Instruct-2507,knight,is,thankful,primary
38,8,An elementary school student who just started a project on plant life cycles and ecology,Qwen/Qwen3-30B-A3B-Instruct-2507,princess,marries,knight,primary
38,8,An elementary school student who just started a project on plant life cycles and ecology,Qwen/Qwen3-30B-A3B-Instruct-2507,young knight,has,horse,primary
38,8,An elementary school student who just started a project on plant life cycles and ecology,Qwen/Qwen3-30B-A3B-Instruct-2507,knight,is_unfamiliar_with,country,primary
38,8,An elementary school student who just started a project on plant life cycles and ecology,Qwen/Qwen3-30B-A3B-Instruct-2507,princess,is,thankful,primary
38,8,An elementary school student who just started a project on plant life cycles and ecology,Qwen/Qwen3-30B-A3B-Instruct-2507,princess,is_thankful_to,knight,primary
39,10,A 10-year-old child who actively participates in school debates and is learning the importance of peaceful conflict resolution,Qwen/Qwen3-30B-A3B-Instruct-2507,dragon,kidnapping,princess,primary
39,10,A 10-year-old child who actively participates in school debates and is learning the importance of peaceful conflict resolution,Qwen/Qwen3-30B-A3B-Instruct-2507,knight,fought,dragon,primary
39,10,A 10-year-old child who actively participates in school debates and is learning the importance of peaceful conflict resolution,Qwen/Qwen3-30B-A3B-Instruct-2507,princess,married,knight,primary
39,10,A 10-year-old child who actively participates in school debates and is learning the importance of peaceful conflict resolution,Qwen/Qwen3-30B-A3B-Instruct-2507,knight,made,princess,primary
39,10,A 10-year-old child who actively participates in school debates and is learning the importance of peaceful conflict resolution,Qwen/Qwen3-30B-A3B-Instruct-2507,princess,is,thankful,primary
